"807354553159086080"	"Marli"	"steak frites cordon bleu pâtes — steak frites"	"Fri Dec 09 23:41:40 CET 2016"	"2"
"807352176100200448"	"Siichou✨"	"frites😻 alàlà cest bonheur💯"	"Fri Dec 09 23:32:13 CET 2016"	"4"
"807366412612370433"	"Johanna KV~Berywam"	"nièce préfère faire dessins snap dormir j'en marre cette gosse 🙄😂😂"	"Sat Dec 10 00:28:47 CET 2016"	"0"
"807364474063699968"	"ªli"	"hâte gros alors j'suis tjrs couchée j'ai ouvert seul cahier"	"Sat Dec 10 00:21:05 CET 2016"	"0"
"807356598591062017"	"Lou"	"fois nuit j'me lève j'écris à l'heure d'aujourd'hui j'ai pages entière vieux cahier"	"Fri Dec 09 23:49:47 CET 2016"	"2"
"807366162208198657"	"• 1997 •"	"manger salade avec banane"	"Sat Dec 10 00:27:47 CET 2016"	"2"
"807367127606902785"	"Frida Anbar"	"avais préparé bûche noël chocolat souvenir sucré devenu amer aujourd’hui movingon"	"Sat Dec 10 00:31:38 CET 2016"	"0"
"807365747466964992"	"dodinval marc"	"millions d'enfants travail forcé pour votre chocolat"	"Sat Dec 10 00:26:08 CET 2016"	"0"
"807365656953942017"	"meredith"	"j'suis dans avec soeur chat disney papa nous apporte plaque chocolat c'est parfait"	"Sat Dec 10 00:25:47 CET 2016"	"4"
"807365352040656900"	"🅰ndréa"	"paye elle fait plaisir 😍🎉"	"Sat Dec 10 00:24:34 CET 2016"	"4"
"807294735102648320"	"love u louis ♡"	"m'appelle valentin j'aime kiri"	"Fri Dec 09 19:43:58 CET 2016"	"2"
"806915367331364864"	"KTH"	"gens arrivent à répartir leur kiri goûter bâtonnets correctement vous faites comment autres dîtes"	"Thu Dec 08 18:36:29 CET 2016"	"2"
"807368552487550976"	"Fanzadams |-/"	"grand bravo pour magnifique parcours tout gagné finalement repars couple😉😁😊😘😘"	"Sat Dec 10 00:37:17 CET 2016"	"4"
"807368383935250432"	"Chacha Dance"	"petit bébé vient faire câlin j'éteins lumière à croire qu'elle sait qu'un gros calinou l'attend 🐭❤"	"Sat Dec 10 00:36:37 CET 2016"	"4"
"807367654847746048"	"Eul'DKpsuleur"	"j'y crois toujours putain j'veux croire vais très dormir"	"Sat Dec 10 00:33:43 CET 2016"	"0"
"807366520686911489"	"Hoshi."	"faites croire vous dormez"	"Sat Dec 10 00:29:13 CET 2016"	"2"
"807356860219199489"	"mao"	"préfèrerais être pomme poire — pomme"	"Fri Dec 09 23:50:50 CET 2016"	"2"
"807276400826863616"	"artichoke me"	"vais vraiment finir être froide avec tout monde marre d'être bonne poire"	"Fri Dec 09 18:31:07 CET 2016"	"0"
"807368883258720256"	"Pelo"	"nuance c'est important c'est quelque chose partage tout n'est noir blanc nuanceencore faut percevoir"	"Sat Dec 10 00:38:36 CET 2016"	"2"
"807340236397301760"	"alli⚡️"	"vivement février pour nuance plus sombre😍😅"	"Fri Dec 09 22:44:46 CET 2016"	"4"
"807371701210284032"	"D Y D Y ❄️"	"petit message moins soir sais meme t'as journée chargée montre j'te manque j'sais"	"Sat Dec 10 00:49:48 CET 2016"	"0"
"807371356866281472"	"Nico"	"j'envoie premier message plus — vais faire effort maintenant"	"Sat Dec 10 00:48:26 CET 2016"	"2"
"807371126401826816"	"♱"	"genre message déchirent cœur"	"Sat Dec 10 00:47:31 CET 2016"	"0"
"807361330609065988"	"Margaux"	"j'ai acheté nouvelle bougie merci lidl lidlmoncopain sent trop noel sucré coup j'ai faim tout temps"	"Sat Dec 10 00:08:35 CET 2016"	"4"
"807367342204325888"	"Yopako"	"j'ai gros rhume malgré médocs prend j'arrive à dormir lève dans suis dans merde"	"Sat Dec 10 00:32:29 CET 2016"	"0"
"807358048712978433"	"Hélo"	"j'ai beau mettre couche vêtements j'ai toujours rhume hiver"	"Fri Dec 09 23:55:33 CET 2016"	"0"
"807336153204531200"	"Audrey"	"merci julien flora pour rhume c'est grave cool"	"Fri Dec 09 22:28:33 CET 2016"	"0"
"807371878713147392"	"BIBA"	"sort bougie à senteur poulet frit nouvellezélande"	"Sat Dec 10 00:50:30 CET 2016"	"2"
"807343499628728321"	"Wallace"	"fille trouvé bougie senteur licorne apparemment ça vend"	"Fri Dec 09 22:57:44 CET 2016"	"2"
"806551351413108736"	"Envido"	"enfin petit plaisir sans calorie avant noël marque payot gamme performance craque déjà pour"	"Wed Dec 07 18:30:01 CET 2016"	"4"
"804711182485561345"	"Tainted Love"	"n'y calorie centre d'un donut"	"Fri Dec 02 16:37:51 CET 2016"	"2"
